,gly_resc_score,Opening,has_cHelix,all_buns,hx_sc,h1_len,BuriedHyphobSAperRes,ExtendedE6,CurvedLongArm,prot,gly_resc_nres,score_res_betacart,base_width,short_arm_l,H3_len,non_ala_hyphob_percent,Net_charge,long_arm_l,Second_b_place,pocket_vol,scaffold_len,E3_MainBulgeCurve,sc_buns,Second_bulge_E3,av_strand_hb,sspred,hairpin_len,dist,trp_lock_score,long_arm_ang,shoot
ADYLPNZR_BasicBeNTF2_designed_0000.pdb,-3.26258,1,0.0,1.0,0.75494,19.0,77.8803,0.0,0.0,-1.3136993057408848,1.0,-3.94561,3.0,2.0,15.0,40.0,-4.0,3.0,1.0,387.000207603,118,2.0,0.0,1.0,-1.2047,0.278656,4.0,22.001933635487255,-7.6315,46.9071973983639,57.58545764620567
ADZHKKVQ_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,9.0,0.665176,19.0,66.3344,0.0,0.0,-6.187988959564228,0.0,-3.47005,3.0,2.0,14.0,57.1,-7.0,3.0,0.0,264.0,115,2.0,4.0,0.0,-1.17809,0.47144,4.0,24.714303483861443,-8.09187,99.88180366009301,31.611045292753772
AECESERQ_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.736362,19.0,76.7256,0.0,0.0,-4.005471901075225,0.0,-3.92625,5.0,1.0,14.0,42.9,-4.0,3.0,0.0,619.0,114,3.0,1.0,0.0,-1.17378,0.206056,4.0,25.605534999790937,0.0,88.52028061754407,22.275070727403886
AEDXYLKI_BasicBeNTF2_designed_0000.pdb,-4.02763,1,0.0,4.0,0.767884,19.0,70.8131,0.0,0.0,-1.480857644620265,2.0,-3.76391,5.0,1.0,11.0,45.5,-4.0,3.0,1.0,248.999821901,118,3.0,2.0,1.0,-1.19278,0.467057,6.0,24.065595367848278,0.0,54.60427615757469,51.83468005845364
AEEECQYB_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,4.0,0.752628,19.0,69.2187,0.0,0.0,-8.62185365435138,0.0,-3.89037,5.0,1.0,15.0,33.3,-4.0,2.0,0.0,70.0,115,2.0,3.0,0.0,-1.24121,0.178017,6.0,24.987705165064092,0.0,96.9139463421526,39.05608234040139
AEGVJRNH_BasicBeNTF2_designed_0000.pdb,-2.27574,1,0.0,1.0,0.756379,19.0,69.567,0.0,0.0,-9.227016886777232,1.0,-3.86398,5.0,2.0,15.0,40.0,-4.0,2.0,0.0,355.000190437,119,3.0,1.0,0.0,-1.18757,0.315757,4.0,23.900615188827345,-9.12289,92.35033090934952,25.229665664498242
AEHNKXYM_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.723481,19.0,70.291,0.0,0.0,-1.1048991423273673,0.0,-3.62578,3.0,2.0,10.0,40.0,-4.0,3.0,1.0,222.000079393,114,2.0,3.0,1.0,-1.11965,0.245422,4.0,20.59567683880909,-13.8613,37.18974119733282,53.020981421866836
AEHUBFOE_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.73731,19.0,71.6628,0.0,0.0,0.16514614046906395,0.0,-3.78889,3.0,2.0,10.0,40.0,-3.0,3.0,1.0,302.0,111,3.0,3.0,1.0,-1.10078,0.339003,4.0,19.486502800910944,-13.1591,30.190700608274465,63.870179408886045
AEJLZVMQ_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,6.0,0.74251,19.0,72.8906,0.0,0.0,-8.732994207796168,0.0,-3.92315,3.0,2.0,11.0,45.5,-4.0,2.0,0.0,316.00011301,107,3.0,2.0,0.0,-1.18933,0.237536,4.0,19.716909164225914,-13.0717,92.95233937496559,28.76060393243995
AESNOSVZ_BasicBeNTF2_designed_0000.pdb,-2.09811,1,0.0,8.0,0.723782,19.0,73.9687,0.0,0.0,-0.2765170731769828,1.0,-3.51522,3.0,2.0,14.0,50.0,-15.0,3.0,1.0,115.0,115,2.0,7.0,1.0,-1.1199,0.321748,4.0,21.352040356109374,-7.45376,46.2813963366865,71.15370522505103
AETFDDAX_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,4.0,0.718343,19.0,71.7635,0.0,0.0,-7.909632138592935,0.0,-3.9675,5.0,1.0,15.0,33.3,-6.0,2.0,0.0,98.0000350475,111,3.0,3.0,0.0,-1.25476,0.21796,4.0,24.1216885165378,0.0,84.9069338268071,31.088619839960103
AEXWYLWZ_BasicBeNTF2_designed_0000.pdb,-1.51652,1,0.0,4.0,0.731783,19.0,67.8968,0.0,0.0,-9.199179798553754,1.0,-3.56233,3.0,2.0,15.0,33.3,-5.0,2.0,0.0,62.0,113,3.0,2.0,0.0,-1.21436,0.301801,4.0,19.52627605826219,-7.20014,103.50349624662768,30.37291353146992
AFDLBQHF_BasicBeNTF2_designed_0000.pdb,-3.73242,1,0.0,2.0,0.663399,19.0,71.5445,0.0,0.0,-10.41097147672593,1.0,-3.87176,5.0,1.0,11.0,54.5,-4.0,2.0,0.0,371.00013268,111,2.0,1.0,0.0,-1.24593,0.226159,6.0,24.565977651125824,0.0,112.23885135785487,30.539902661401158
AFDLJGFD_BasicBeNTF2_designed_0000.pdb,-2.15509,1,0.0,2.0,0.691934,19.0,71.5219,0.0,0.0,-9.141634991012307,1.0,-3.8438,5.0,1.0,14.0,35.7,-3.0,2.0,0.0,421.0,111,3.0,0.0,0.0,-1.17678,0.239837,4.0,24.076253122976997,0.0,101.74569483568892,30.532800092083903
AFDNHAYN_BasicBeNTF2_designed_0000.pdb,-1.78052,1,0.0,1.0,0.677751,19.0,64.6501,0.0,0.0,-8.841577457741899,1.0,-3.67193,3.0,2.0,14.0,35.7,-4.0,2.0,0.0,212.0,111,3.0,0.0,0.0,-1.15519,0.297325,4.0,19.36398829232551,-5.64941,88.00712094609312,22.92103569899993
AFEMUZTG_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,10.0,0.757321,19.0,69.2953,0.0,0.0,-9.024856700361651,0.0,-3.62036,3.0,2.0,14.0,50.0,-6.0,2.0,0.0,459.000164151,111,3.0,3.0,0.0,-1.13014,0.286566,4.0,20.122783370172385,-14.0625,101.91906997712226,34.09662773695587
AFHDHLPW_BasicBeNTF2_designed_0000.pdb,-2.19388,1,0.0,3.0,0.702168,19.0,62.751,0.0,0.0,-9.096639390292868,1.0,-3.73054,3.0,2.0,11.0,36.4,-4.0,2.0,0.0,120.0,107,3.0,1.0,0.0,-1.15364,0.212328,4.0,19.634071713537484,-9.47917,92.2328183176852,25.067374301047607
AFISQLMM_BasicBeNTF2_designed_0000.pdb,-5.04187,1,0.0,7.0,0.780714,19.0,64.7751,0.0,0.0,-0.9206820817141033,2.0,-3.82373,5.0,2.0,10.0,40.0,-5.0,3.0,1.0,310.000110865,119,3.0,3.0,1.0,-1.15786,0.372696,4.0,21.940595904340466,-12.9323,28.04445705296301,69.26227604465676
AFJFADRY_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,6.0,0.78719,19.0,73.48,0.0,0.0,-1.5613582798735113,0.0,-4.02733,5.0,1.0,14.0,42.9,-5.0,3.0,1.0,105.0,115,2.0,4.0,1.0,-1.17193,0.269725,4.0,25.88027448494295,0.0,47.98088009524352,56.92342083140471
AFJTCZYW_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.738993,19.0,76.5222,0.0,0.0,-9.782252470574171,0.0,-3.81279,3.0,2.0,11.0,63.6,-4.0,2.0,0.0,133.0,107,2.0,1.0,0.0,-1.18747,0.250728,4.0,20.3639898101168,-7.40091,93.15444893845917,22.915032615601717
AFNFEYGE_BasicBeNTF2_designed_0000.pdb,-2.88604,1,0.0,6.0,0.699979,19.0,66.6332,0.0,0.0,-1.0748542943768324,1.0,-3.5445,3.0,2.0,11.0,54.5,-4.0,3.0,1.0,259.000092626,116,3.0,3.0,1.0,-1.1653,0.328795,4.0,20.541573301731578,-10.5241,39.86265980060629,53.14232862388829
AFNITBUH_BasicBeNTF2_designed_0000.pdb,-3.02131,1,0.0,8.0,0.700832,19.0,68.8656,0.0,0.0,-1.9262525860901079,1.0,-3.82477,3.0,2.0,15.0,40.0,-6.0,3.0,1.0,267.0,117,2.0,5.0,1.0,-1.12341,0.262397,4.0,24.39654129723186,-9.68993,53.69090169488223,68.0647887222854
AFOLXEDM_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.733765,19.0,65.763,0.0,0.0,-4.341078687561858,0.0,-3.56289,3.0,2.0,14.0,21.4,-8.0,3.0,0.0,198.0,115,2.0,2.0,0.0,-1.16559,0.28416,4.0,23.72001658168399,-10.4673,94.23553588137456,33.45504682228594
AFPJRJGH_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,8.0,0.705498,19.0,64.3327,0.0,0.0,-8.303769517104863,0.0,-3.72968,5.0,2.0,14.0,28.6,-3.0,2.0,0.0,272.000097275,119,3.0,5.0,0.0,-1.18263,0.218576,4.0,22.97203209274688,-9.77671,104.58435151883562,35.29084476288554
AFPKNZIK_BasicBeNTF2_designed_0000.pdb,-2.74925,1,0.0,7.0,0.725711,19.0,75.2292,0.0,0.0,0.4902540242905573,1.0,-3.68707,5.0,1.0,14.0,42.9,-4.0,3.0,1.0,275.0,115,3.0,1.0,1.0,-1.15284,0.274135,4.0,22.694359839110298,0.0,39.76426771514168,57.92546859653429
AFRGQJCX_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,1.0,0.723319,19.0,79.9057,0.0,0.0,-8.131014022676261,0.0,-3.70322,5.0,2.0,15.0,33.3,-3.0,2.0,0.0,116.000041485,119,2.0,1.0,0.0,-1.15232,0.277793,4.0,25.430090502856313,-6.37555,106.31190596236604,47.12279527510228
AFUBUPIX_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,5.0,0.723413,19.0,69.5428,0.0,0.0,-1.4417316534810478,0.0,-3.89203,5.0,1.0,14.0,35.7,-3.0,3.0,1.0,893.000319362,118,2.0,3.0,1.0,-1.14756,0.254925,4.0,25.43364923662855,0.0,54.0491839012941,54.059181873129475
AFUFFMHT_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,8.0,0.766218,19.0,69.2894,0.0,0.0,0.4656729589078843,0.0,-3.84331,5.0,1.0,14.0,35.7,-5.0,3.0,1.0,119.0,119,3.0,4.0,1.0,-1.17924,0.214305,6.0,23.77095924167264,0.0,41.891709525749185,63.456798295309596
AFWUETPV_BasicBeNTF2_designed_0000.pdb,-5.09743,1,0.0,5.0,0.672599,19.0,73.923,0.0,0.0,7.007105862508483,2.0,-3.70822,3.0,2.0,10.0,30.0,-10.0,4.0,1.0,143.0,118,3.0,3.0,1.0,-1.16073,0.291441,4.0,21.680589886133244,-9.1742,33.98790358131594,56.41964580532614
AFXJDUMR_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,2.0,0.754428,19.0,73.885,0.0,0.0,-9.22340901025397,0.0,-3.84048,5.0,1.0,15.0,40.0,-8.0,2.0,0.0,112.0,115,2.0,2.0,0.0,-1.15152,0.276628,6.0,24.421460009651742,0.0,99.30894594618687,33.53946165633201
AFYDOEVL_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,8.0,0.734559,19.0,71.9617,0.0,0.0,1.4014324203503659,0.0,-3.82987,5.0,1.0,14.0,35.7,-4.0,3.0,1.0,345.0,115,3.0,5.0,1.0,-1.06332,0.265249,4.0,22.711452906080186,0.0,35.488145110749876,61.65568316241769
AFYKXOAM_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,4.0,0.680107,19.0,70.7538,0.0,0.0,-0.29135992118841614,0.0,-3.78314,3.0,2.0,14.0,57.1,-4.0,3.0,1.0,159.000056863,115,2.0,3.0,1.0,-1.15308,0.299715,4.0,20.243436952345967,-8.50492,34.823872219938046,55.462319506018886
AFZMRIMP_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.692703,19.0,67.3478,0.0,0.0,2.0120136044987262,0.0,-3.59055,3.0,2.0,10.0,50.0,-5.0,3.0,1.0,50.0,111,2.0,2.0,1.0,-1.12001,0.281553,4.0,18.99166434133359,-3.18436,22.469008167670683,74.66965482463148
AGATPWIH_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,6.0,0.759825,19.0,75.5156,0.0,0.0,-10.077561787748305,0.0,-4.06344,5.0,2.0,15.0,40.0,-3.0,2.0,0.0,75.0,119,1.0,5.0,0.0,-1.16713,0.251515,4.0,26.230597428546425,-10.7407,110.54385239258661,43.68050840456371
AGDXFTYW_BasicBeNTF2_designed_0000.pdb,-3.06938,1,0.0,8.0,0.676451,19.0,58.4935,0.0,0.0,2.485023396745172,1.0,-3.56899,5.0,1.0,14.0,42.9,-3.0,3.0,1.0,310.0,115,3.0,8.0,1.0,-1.07881,0.579721,4.0,23.201503364603642,0.0,22.861594293908304,67.35521681075817
AGETZTMJ_BasicBeNTF2_designed_0000.pdb,-2.44593,1,0.0,4.0,0.736149,19.0,74.7955,0.0,0.0,-9.222100868677858,1.0,-4.00268,5.0,1.0,14.0,35.7,-3.0,2.0,0.0,133.999952078,115,2.0,2.0,0.0,-1.18553,0.229536,6.0,24.736483943721463,0.0,101.59077754318601,39.60868778239126
AGFUVQFA_BasicBeNTF2_designed_0000.pdb,-2.72262,1,0.0,6.0,0.716202,19.0,67.6118,0.0,0.0,1.5455986365848045,1.0,-3.75638,3.0,2.0,10.0,60.0,-5.0,3.0,1.0,270.00009656,111,2.0,6.0,1.0,-1.14131,0.38124,4.0,19.691835804327365,-11.6062,28.812451117864402,72.03696410575148
AGJSBBBJ_BasicBeNTF2_designed_0000.pdb,-4.13021,1,0.0,3.0,0.74505,19.0,65.3598,0.0,0.0,-0.5958706619244278,2.0,-3.54632,3.0,2.0,10.0,20.0,-5.0,3.0,1.0,135.0,112,3.0,1.0,1.0,-1.12733,0.287621,4.0,19.14399604658519,-3.02932,33.622869088705556,64.76320308513029
AGMLWQPE_BasicBeNTF2_designed_0000.pdb,-5.72311,1,0.0,6.0,0.695926,19.0,66.6812,0.0,0.0,0.8011549502132169,2.0,-3.61297,3.0,2.0,10.0,40.0,-5.0,3.0,1.0,204.0,112,2.0,3.0,1.0,-1.14434,0.318903,4.0,19.227607242551315,-6.09286,17.55253416318645,74.10370369727325
AGMVNGPM_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,4.0,0.69985,19.0,71.4079,0.0,0.0,-8.503896674125393,0.0,-3.81425,3.0,2.0,11.0,45.5,-6.0,2.0,0.0,60.9999781847,107,3.0,3.0,0.0,-1.25716,0.202661,4.0,20.226615614271218,-12.1411,94.37835416836057,33.49871230609
AGNIYZMQ_BasicBeNTF2_designed_0000.pdb,-1.97431,1,0.0,2.0,0.731584,19.0,72.25,0.0,0.0,1.1095261501337106,1.0,-3.93772,5.0,1.0,14.0,35.7,-3.0,3.0,1.0,176.0,119,3.0,0.0,1.0,-1.10959,0.21918,6.0,25.156138781810174,0.0,32.729412032862676,65.96296366682947
AGOZIGUI_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,5.0,0.706339,19.0,73.2352,0.0,0.0,-9.47160951383394,0.0,-3.81285,3.0,2.0,15.0,40.0,-4.0,2.0,0.0,79.0,113,2.0,4.0,0.0,-1.15175,0.241427,4.0,19.98114648830179,-9.5876,94.44948972043663,24.180121401632277
AGPISYGV_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,6.0,0.785814,19.0,69.6966,0.0,0.0,-0.8009770818717765,0.0,-3.83762,3.0,2.0,14.0,28.6,-7.0,3.0,1.0,549.0,115,2.0,2.0,1.0,-1.07965,0.241999,4.0,19.79954813767531,-10.1815,42.61240168210516,50.37259823050363
AGSHNIKV_BasicBeNTF2_designed_0000.pdb,-5.85682,1,0.0,9.0,0.681579,19.0,71.3791,0.0,0.0,-0.7753550518525039,2.0,-3.63307,5.0,2.0,10.0,40.0,-5.0,3.0,1.0,272.0,119,3.0,5.0,1.0,-1.19303,0.329654,4.0,20.595954589872996,-12.8867,36.64490447120744,60.29866698542203
AGXFGHBF_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,9.0,0.636476,19.0,67.4095,0.0,0.0,-5.668082406254543,0.0,-3.58708,3.0,2.0,14.0,28.6,-8.0,3.0,0.0,196.000070095,115,2.0,5.0,0.0,-1.1199,0.344547,4.0,24.094228352188516,-11.9951,97.05345630905573,36.7847747549182
AHAKDPFH_BasicBeNTF2_designed_0000.pdb,-3.8456,1,0.0,8.0,0.730657,19.0,76.043,0.0,0.0,0.6333542036401081,1.0,-3.85821,5.0,1.0,14.0,35.7,-3.0,3.0,1.0,95.0,116,3.0,7.0,1.0,-1.03745,0.235839,4.0,24.831496628491983,0.0,46.91091432315026,63.04785824932023
AHCCCXUC_BasicBeNTF2_designed_0000.pdb,-3.08842,1,0.0,7.0,0.731223,19.0,61.5835,0.0,0.0,-1.0383785876262053,1.0,-3.59844,5.0,1.0,14.0,14.3,-6.0,3.0,1.0,69.0,115,3.0,5.0,1.0,-1.08274,0.358266,4.0,21.725227172552422,0.0,32.83098724415178,61.169652212617294
AHCMCJQY_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.658021,19.0,69.4853,0.0,0.0,-9.917906137147266,0.0,-4.0585,5.0,1.0,15.0,46.7,-8.0,2.0,0.0,194.0,111,3.0,1.0,0.0,-1.16308,0.223985,4.0,24.2919145298968,0.0,113.67149040756719,34.118752320014465
AHGDQKKG_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,7.0,0.760934,19.0,67.6312,0.0,0.0,-6.510593490145174,0.0,-3.79976,3.0,2.0,14.0,35.7,-4.0,3.0,0.0,608.0,117,3.0,3.0,0.0,-1.20255,0.294102,4.0,25.039948116061932,-13.0912,105.7934166193499,29.062723642418234
AHIKRFEY_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,10.0,0.720211,19.0,71.906,0.0,0.0,0.00895641186382079,0.0,-3.8437,3.0,2.0,10.0,30.0,-3.0,3.0,1.0,192.0,111,2.0,5.0,1.0,-1.18659,0.225853,4.0,18.303192105507502,-9.11465,25.030341431146084,68.02718187823342
AHJFQPHY_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,4.0,0.734049,19.0,76.7166,0.0,0.0,-8.965411089994966,0.0,-3.88973,5.0,2.0,15.0,33.3,-3.0,2.0,0.0,98.0,119,1.0,3.0,0.0,-1.20819,0.306337,4.0,26.02180142225206,-5.28059,102.01910989790758,39.01000249999794
AHKKDWCN_BasicBeNTF2_designed_0000.pdb,-2.60028,1,0.0,7.0,0.715009,19.0,70.279,0.0,0.0,-1.3047611311734961,1.0,-3.94948,3.0,2.0,15.0,40.0,-6.0,3.0,1.0,24.9999910593,118,2.0,5.0,1.0,-1.1701,0.298161,4.0,22.565218431363732,-15.5267,47.196367859885335,63.24910197611304
AHKPGFLH_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,5.0,0.750019,19.0,67.5643,0.0,0.0,-10.060375528539502,0.0,-3.825,5.0,1.0,15.0,40.0,-4.0,2.0,0.0,127.0,115,1.0,4.0,0.0,-1.18067,0.238501,6.0,26.02687229747937,0.0,117.10181373661628,54.5033264602647
AHKQXHBP_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.726645,19.0,77.6259,0.0,0.0,-9.730336814802673,0.0,-3.76019,5.0,1.0,14.0,50.0,-3.0,2.0,0.0,150.0,111,2.0,1.0,0.0,-1.21987,0.257911,4.0,25.150909703760664,0.0,102.13487892070204,34.10941768815678
AHKWLZYF_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,4.0,0.673891,19.0,67.8998,0.0,0.0,0.3018787031503969,0.0,-3.79574,3.0,2.0,14.0,35.7,-3.0,3.0,1.0,101.0,115,2.0,2.0,1.0,-1.15518,0.501892,4.0,21.5520277188102,-10.0161,29.608971130978937,65.57695182697383
AHLISXIT_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,8.0,0.763043,19.0,69.0987,0.0,0.0,-9.94327347947018,0.0,-3.85434,3.0,2.0,11.0,36.4,-8.0,2.0,0.0,452.000161648,107,1.0,4.0,0.0,-1.11994,0.241717,4.0,21.575989874789897,-10.2705,104.78480371039828,38.17515576349837
AHLOIOXO_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,2.0,0.763698,19.0,70.3014,0.0,0.0,-8.996194982554101,0.0,-3.83626,3.0,2.0,15.0,53.3,-4.0,2.0,0.0,173.0,113,3.0,1.0,0.0,-1.17431,0.254808,4.0,20.361582491183526,-2.87265,93.66397054222934,26.698993637510085
AHLTCVSU_BasicBeNTF2_designed_0000.pdb,-2.26472,1,0.0,1.0,0.735287,19.0,72.1066,0.0,0.0,-1.1327321681452265,1.0,-3.83663,5.0,1.0,14.0,50.0,-7.0,3.0,1.0,223.000079751,115,2.0,0.0,1.0,-1.1402,0.293537,4.0,24.39129748505171,0.0,62.897074931018366,56.59557341627344
AHMJDUOA_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.75074,19.0,77.603,0.0,0.0,-5.011003127930257,0.0,-3.95474,3.0,2.0,14.0,42.9,-6.0,3.0,0.0,426.0,115,2.0,3.0,0.0,-1.17177,0.290335,4.0,24.46159921833724,-7.07665,98.24101979976338,39.715134305573
AHORWNXB_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,10.0,0.723229,19.0,75.9305,0.0,0.0,-8.879914018721266,0.0,-3.68355,5.0,1.0,15.0,66.7,-5.0,2.0,0.0,49.9999821186,115,3.0,4.0,0.0,-1.10847,0.273038,6.0,24.7667586064244,0.0,94.79560525233279,28.685774839056165
AHQBJSXK_BasicBeNTF2_designed_0000.pdb,-3.11031,1,0.0,9.0,0.735363,19.0,68.9322,0.0,0.0,0.7741781046119112,1.0,-3.58548,3.0,2.0,10.0,30.0,-3.0,3.0,1.0,315.99988699,112,2.0,6.0,1.0,-1.12137,0.242648,4.0,21.431517653075574,-7.12971,40.75331501407616,63.42735414126234
AHQDZDYF_BasicBeNTF2_designed_0000.pdb,-2.58138,1,0.0,5.0,0.726108,19.0,67.9315,0.0,0.0,-9.165684740340632,1.0,-3.41678,5.0,2.0,11.0,54.5,-6.0,2.0,0.0,338.999878764,117,3.0,4.0,0.0,-1.13095,0.26684,4.0,23.408831820758802,-2.16682,94.81317304843444,31.683228791270295
AHQVBEBS_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,7.0,0.736783,19.0,71.6268,0.0,0.0,-8.210172710764791,0.0,-3.87116,5.0,1.0,14.0,42.9,-3.0,2.0,0.0,68.0000243187,115,2.0,5.0,0.0,-1.10873,1.0,6.0,22.878869332493505,0.0,77.81640941079513,22.771924510074086
AHRFFUCX_BasicBeNTF2_designed_0000.pdb,-5.85492,1,0.0,6.0,0.788148,19.0,72.4053,0.0,0.0,0.8529543777422717,2.0,-3.80421,5.0,1.0,14.0,35.7,-6.0,3.0,1.0,194.00006938,119,3.0,3.0,1.0,-1.1623,0.290994,6.0,24.178305758224315,0.0,34.5967115531459,58.50126069019731
AHSIGNEL_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,6.0,0.755644,19.0,67.8233,0.0,1.0,-0.655184050390984,0.0,-3.9152,3.0,2.0,11.0,27.3,-3.0,4.0,0.0,237.000084758,119,3.0,4.0,0.0,-1.12455,0.296811,4.0,24.465454339840836,-6.00553,45.92504997104877,44.1484084482058
AHTUFVUH_BasicBeNTF2_designed_0000.pdb,-2.37256,1,0.0,3.0,0.783215,19.0,78.1536,0.0,0.0,-9.273816993566674,1.0,-3.95764,5.0,1.0,15.0,46.7,-6.0,2.0,0.0,122.0,111,2.0,3.0,0.0,-1.2587,0.256503,4.0,25.16799046419308,0.0,109.90900556855519,45.27262093878264
AHUOCECF_BasicBeNTF2_designed_0000.pdb,-2.25161,1,0.0,5.0,0.778662,19.0,73.6463,0.0,0.0,-0.43723277255831405,1.0,-3.77989,3.0,2.0,14.0,28.6,-7.0,3.0,1.0,360.000128746,116,2.0,2.0,1.0,-1.1893,0.243452,4.0,21.104352339745333,-3.84998,43.72260639646616,58.90924626170313
AHXZHCYE_BasicBeNTF2_designed_0000.pdb,-2.93825,1,0.0,4.0,0.744689,19.0,70.6193,0.0,0.0,-10.355799727540731,1.0,-3.85863,3.0,2.0,15.0,33.3,-4.0,2.0,0.0,270.0,113,3.0,0.0,0.0,-1.1688,0.20089,4.0,20.52534935962451,-3.22522,105.5539641127336,28.42129273527314
AHYGXMXL_BasicBeNTF2_designed_0000.pdb,-4.48203,1,0.0,8.0,0.687937,19.0,68.0624,0.0,0.0,-2.2839805298709432,1.0,-3.75511,5.0,1.0,14.0,42.9,-6.0,3.0,1.0,60.0,119,3.0,2.0,1.0,-1.18971,0.433558,6.0,22.212057879342765,0.0,34.73576568038888,55.282092775635206
AHYZOHYV_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.723072,19.0,67.0812,0.0,1.0,2.8246741590288202,0.0,-3.74748,3.0,2.0,10.0,40.0,-5.0,4.0,0.0,1026.0,116,3.0,2.0,0.0,-1.10417,0.239413,4.0,23.586367369774607,-13.1629,46.545071059873266,43.4920658730575
AIBKWPJN_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,10.0,0.808936,19.0,75.8811,0.0,0.0,-8.500947404357438,0.0,-3.84359,5.0,1.0,14.0,42.9,-3.0,2.0,0.0,64.9999767542,115,2.0,7.0,0.0,-1.23062,0.30819,6.0,23.62885773923348,0.0,96.6530175601675,31.694385328653453
AIDREGNB_BasicBeNTF2_designed_0000.pdb,-2.20636,1,0.0,4.0,0.756073,19.0,66.7007,0.0,0.0,-8.15475097687522,1.0,-3.75508,5.0,1.0,15.0,33.3,-3.0,2.0,0.0,690.000246763,113,2.0,4.0,0.0,-1.156,0.277253,4.0,23.53769343488205,0.0,75.37343086115284,24.92800938199241
AIFERCAG_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,2.0,0.774918,19.0,73.4815,0.0,0.0,-9.418326464075744,0.0,-3.88904,5.0,2.0,15.0,40.0,-6.0,2.0,0.0,241.000172377,119,2.0,2.0,0.0,-1.18519,0.258421,4.0,24.349343986466025,-5.4404,106.10384450890255,35.68914622337516
AIGUVQDE_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,2.0,0.695518,19.0,68.9268,0.0,0.0,-9.380440852739584,0.0,-3.76371,5.0,1.0,14.0,28.6,-9.0,2.0,0.0,174.000062227,111,2.0,1.0,0.0,-1.17741,0.264499,4.0,25.25790298900934,0.0,117.84712730184653,48.91274050441987
AIJFVBPE_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,4.0,0.796064,19.0,75.7945,0.0,0.0,-9.732529296557905,0.0,-3.87855,5.0,1.0,15.0,53.3,-6.0,2.0,0.0,84.0000300407,111,1.0,3.0,0.0,-1.23165,0.264857,4.0,25.714987767136392,0.0,112.9220189950764,46.7629757195522
AILYGNPS_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,2.0,0.753092,19.0,73.7509,0.0,0.0,-9.630760120303455,0.0,-3.83342,3.0,2.0,15.0,33.3,-3.0,2.0,0.0,101.0,113,1.0,1.0,0.0,-1.12164,0.265817,4.0,21.50751321667828,-11.3326,109.90997736361328,47.08853884696103
AIMFJJVE_BasicBeNTF2_designed_0000.pdb,-2.63098,1,0.0,4.0,0.780135,19.0,73.7698,0.0,0.0,-9.032656378103582,1.0,-4.00143,5.0,1.0,14.0,35.7,-5.0,2.0,0.0,555.0,115,3.0,2.0,0.0,-1.28632,0.194467,6.0,23.449145394161445,0.0,96.76545118743867,30.631334222572548
