,shoot,short_arm,long_arm_ang,dist,base,main_bulge_curve,long_arm,sheet_type,prot,len,sec_bulge,path,x,y
den_AAQNKUZG,27.756263583526476,2,89.4966214386048,19.679068634166207,3,2,2,3,-8.834930779652627,113,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AAQNKUZG_BasicBeNTF2_designed_0000.pdb,13.853484153747559,-17.082950592041016
den_AASYBOMQ,67.57590899203531,2,23.82185186141457,17.885776675625323,3,2,3,7,0.13572862400640773,120,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AASYBOMQ_BasicBeNTF2_designed_0000.pdb,15.757171630859375,-26.994525909423828
den_AATEMESV,56.76398595404973,1,33.44863367127213,24.617071981716638,5,3,4,57,6.316697126553766,121,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AATEMESV_BasicBeNTF2_designed_0000.pdb,-7.154402732849121,28.85284423828125
den_AAUKUDHK,64.51695765514407,1,27.999516297201616,24.507037011061634,5,3,3,38,0.8635195494376315,115,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AAUKUDHK_BasicBeNTF2_designed_0000.pdb,19.253501892089844,44.56962585449219
den_AAVAHMIM,39.95164817151817,2,111.00043182923115,26.52722187253311,5,1,2,29,-10.40174658019684,121,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AAVAHMIM_BasicBeNTF2_designed_0000.pdb,13.42528247833252,-7.293893337249756
den_AAVFNHFL,53.68549317576627,2,120.58448423445329,22.24375281144106,3,1,2,1,-10.41567996403294,117,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AAVFNHFL_BasicBeNTF2_designed_0000.pdb,-1.5166618824005127,-22.386247634887695
den_AAVHLDUE,48.31232262665475,2,114.22342904603896,22.984298864777617,3,1,2,1,-10.332295565661356,119,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AAVHLDUE_BasicBeNTF2_designed_0000.pdb,4.285369396209717,-9.698101043701172
den_AAXGXFFR,77.11781870268332,2,41.161180173942775,22.11150993914473,3,3,3,12,0.7828370036525492,116,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AAXGXFFR_BasicBeNTF2_designed_0000.pdb,17.376861572265625,-19.811710357666016
den_AAYSETUN,52.34671717433184,2,38.035544591006634,23.100089879045086,3,3,4,23,5.772513621441195,120,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AAYSETUN_BasicBeNTF2_designed_0000.pdb,27.61985206604004,-15.230294227600098
den_AAZDNOQD,38.457678876164636,1,92.87636053001893,22.873956958616514,5,3,2,28,-7.150323532666784,113,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AAZDNOQD_BasicBeNTF2_designed_0000.pdb,-0.23701409995555878,9.761561393737793
den_AAZQFJDH,37.21925636489425,1,101.8249085292778,25.821575653360124,5,1,2,26,-9.319033848651529,115,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AAZQFJDH_BasicBeNTF2_designed_0000.pdb,-3.0247697830200195,-1.329738974571228
den_ABAHEBVZ,72.36825415863987,2,33.461736285211096,19.75562344056288,3,2,3,7,-0.05663296529221107,111,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ABAHEBVZ_BasicBeNTF2_designed_0000.pdb,7.50712776184082,-42.84592056274414
den_ABANUFRL,50.193999049430545,2,40.33224510888353,21.896438841679906,3,3,4,23,3.5747175620957634,121,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ABANUFRL_BasicBeNTF2_designed_0000.pdb,-1.3179469108581543,-40.444034576416016
den_ABBMSVRX,51.596013629381105,2,115.37156175440603,22.763235500295167,3,1,2,2,-10.154124566422485,111,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ABBMSVRX_BasicBeNTF2_designed_0000.pdb,0.43840885162353516,-19.070796966552734
den_ABBYPSZR,51.27650006485939,2,39.54487865405084,22.790896527316402,3,3,4,23,3.0297419626603137,117,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ABBYPSZR_BasicBeNTF2_designed_0000.pdb,-0.197406604886055,-38.73471450805664
den_ABCQNZKS,23.68542177985671,2,80.51910495978763,26.25351175341007,3,3,4,24,2.1357633107054745,120,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ABCQNZKS_BasicBeNTF2_designed_0000.pdb,25.7647762298584,-20.615373611450195
den_ABCSEFOU,74.92431264502945,2,19.168489608742647,24.620834003728977,3,2,4,18,4.286337588543537,121,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ABCSEFOU_BasicBeNTF2_designed_0000.pdb,27.58201026916504,-16.643070220947266
den_ABCUOFWK,34.04727140142114,1,56.270056981797836,25.41934706041533,5,2,3,36,-4.289997116230046,115,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ABCUOFWK_BasicBeNTF2_designed_0000.pdb,19.164657592773438,45.68187713623047
den_ABDOSZUQ,72.24305869144632,2,25.569214433123584,18.027313619464802,3,3,3,12,0.054035733530987784,111,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ABDOSZUQ_BasicBeNTF2_designed_0000.pdb,1.7433576583862305,-42.48533630371094
den_ABELOGKP,60.84830609411132,2,41.35660163242122,22.57154563972051,3,2,3,5,-0.9983676027639525,115,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ABELOGKP_BasicBeNTF2_designed_0000.pdb,20.30596923828125,-17.37481117248535
den_ABETIXEI,36.56291814542726,1,92.52002804225937,25.18400826981561,5,1,2,26,-8.805854008078372,111,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ABETIXEI_BasicBeNTF2_designed_0000.pdb,10.42125415802002,15.505732536315918
den_ABFOYVNZ,25.59027888596384,1,92.95573895066595,27.3570342048363,5,2,3,37,-5.428704403427254,119,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ABFOYVNZ_BasicBeNTF2_designed_0000.pdb,13.855772018432617,45.16392135620117
den_ABFSPWEA,62.94299391798009,2,30.16124794299402,20.202180200957773,3,3,4,19,5.39034078439899,117,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ABFSPWEA_BasicBeNTF2_designed_0000.pdb,0.6925165057182312,-43.69329071044922
den_ABFZASIA,44.443143315250836,2,115.38328781770997,21.150549486148734,3,2,2,3,-9.842706353603585,111,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ABFZASIA_BasicBeNTF2_designed_0000.pdb,2.3671131134033203,-23.29283905029297
den_ABLSWEFJ,51.045251574282986,2,38.97619747315314,20.428815121069132,3,3,4,19,7.397314109336099,118,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ABLSWEFJ_BasicBeNTF2_designed_0000.pdb,-0.42464780807495117,-35.1285285949707
den_ABMGCEYV,38.41798097307421,2,109.90796174440419,22.078547769457142,3,1,2,2,-10.213968075451085,111,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ABMGCEYV_BasicBeNTF2_designed_0000.pdb,0.08779524266719818,-21.12335777282715
den_ABPDWXZB,56.842218783177415,2,41.18678106186339,21.985248172474897,3,2,3,5,-1.4646393232916797,120,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ABPDWXZB_BasicBeNTF2_designed_0000.pdb,5.5694098472595215,-29.308412551879883
den_ABPPDTKV,73.69736567902159,2,25.58231650814977,24.10597018442709,3,2,4,18,3.7714945727469367,117,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ABPPDTKV_BasicBeNTF2_designed_0000.pdb,17.934520721435547,-25.93805503845215
den_ABSJUZUQ,65.06323586874049,2,24.967409179606797,26.51465016912942,3,2,4,16,3.7000370592688867,121,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ABSJUZUQ_BasicBeNTF2_designed_0000.pdb,30.074575424194336,-16.816476821899414
den_ABVPDDJZ,39.45926198731297,1,106.18606367249,24.62482906222605,5,3,2,28,-8.817833679141515,115,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ABVPDDJZ_BasicBeNTF2_designed_0000.pdb,-2.0844759941101074,5.316645622253418
den_ABVWCGET,31.016643077163707,1,88.04414327325969,23.506298690491366,5,2,2,27,-8.767314974950963,107,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ABVWCGET_BasicBeNTF2_designed_0000.pdb,1.9819214344024658,5.1600775718688965
den_ABZQOXXL,41.73185816062929,2,104.7377787389329,24.778207690818096,5,3,2,32,-9.066251487839828,115,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ABZQOXXL_BasicBeNTF2_designed_0000.pdb,4.870442867279053,-8.1107177734375
den_ACASCFLY,31.654753089088018,2,102.56385613332073,23.035204739083497,5,3,2,32,-8.560645514518722,119,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACASCFLY_BasicBeNTF2_designed_0000.pdb,11.87205982208252,-4.1013875007629395
den_ACCHAJKO,60.44597418943624,2,46.84817827280517,20.00666382561005,3,2,3,7,-1.130385408380807,114,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACCHAJKO_BasicBeNTF2_designed_0000.pdb,9.179472923278809,-43.46122360229492
den_ACCKUMYP,19.731210221974408,2,93.6216484062764,25.474078124914545,3,3,3,14,-6.233106232004081,115,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACCKUMYP_BasicBeNTF2_designed_0000.pdb,3.5581142902374268,-39.57437515258789
den_ACCMIZNO,31.212297596443022,2,95.21412018726292,22.614966467381077,5,3,2,32,-7.988409574071489,119,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACCMIZNO_BasicBeNTF2_designed_0000.pdb,4.820300102233887,-5.662352561950684
den_ACCSTKRS,80.6183346327887,2,11.395801809894795,22.46145167441068,3,3,4,22,5.501825372360413,121,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACCSTKRS_BasicBeNTF2_designed_0000.pdb,0.12656404078006744,-30.56349754333496
den_ACEKYEZL,39.65734997140996,2,103.19984185615924,25.56791921566001,5,1,2,29,-10.070622983109304,121,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACEKYEZL_BasicBeNTF2_designed_0000.pdb,9.090825080871582,-5.299026966094971
den_ACEXBYJU,59.189487942480554,2,41.96298765051999,19.82237106671033,3,3,3,11,-0.5190144063100046,112,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACEXBYJU_BasicBeNTF2_designed_0000.pdb,1.7901532649993896,-40.4507942199707
den_ACFEBBJR,59.568192893396784,2,30.710747275909107,24.84606568021668,3,3,4,21,3.4237305523640877,121,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACFEBBJR_BasicBeNTF2_designed_0000.pdb,-2.559351682662964,-28.570524215698242
den_ACFMJBDT,35.301998415862215,2,94.072320620658,21.86366377601357,3,2,2,3,-9.261709665508615,107,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACFMJBDT_BasicBeNTF2_designed_0000.pdb,4.48620080947876,-21.75054359436035
den_ACIMRJTL,53.47890166154518,2,117.6329673460885,22.69034879129744,3,1,2,1,-10.49980668321813,113,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACIMRJTL_BasicBeNTF2_designed_0000.pdb,1.1330649852752686,-20.81707000732422
den_ACLDIDKN,41.04405769731835,2,93.42278049245522,25.882515901471567,5,2,2,31,-8.486569451312363,119,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACLDIDKN_BasicBeNTF2_designed_0000.pdb,9.254875183105469,-6.413254737854004
den_ACNAPTFV,35.76019092857561,1,92.3123784789875,25.479731360782967,5,2,2,27,-8.726696267370968,121,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACNAPTFV_BasicBeNTF2_designed_0000.pdb,-26.927701950073242,6.875446319580078
den_ACOORRAS,37.112100199539185,2,104.04062789804078,21.291759908762934,3,1,2,2,-10.069247412060244,107,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACOORRAS_BasicBeNTF2_designed_0000.pdb,4.571564197540283,-20.519420623779297
den_ACOQAFGC,29.575201334914567,1,84.04781357972,22.833110715135305,5,3,2,28,-7.6104350379845265,111,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACOQAFGC_BasicBeNTF2_designed_0000.pdb,0.859311044216156,5.5839643478393555
den_ACPQGHDY,23.123276566075617,1,82.76550473322276,25.78937762101003,5,3,3,42,-4.486144362214873,121,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACPQGHDY_BasicBeNTF2_designed_0000.pdb,17.19757652282715,44.75356674194336
den_ACQAKGPO,36.71054680831696,1,111.36310518741338,25.050520607122163,5,1,2,26,-10.903325559191014,115,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACQAKGPO_BasicBeNTF2_designed_0000.pdb,-0.7706490755081177,3.3716132640838623
den_ACQZOBEV,75.10923516311496,1,36.2616816365807,22.356006040638157,5,3,3,40,2.1215811943022107,111,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACQZOBEV_BasicBeNTF2_designed_0000.pdb,5.025048732757568,29.80249786376953
den_ACSOLVRL,69.47338654953677,1,34.39009978154311,21.281431663546098,5,3,3,40,1.6401726927954723,115,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACSOLVRL_BasicBeNTF2_designed_0000.pdb,11.500789642333984,29.64735984802246
den_ACSTLSNN,28.81225463789579,1,91.92505955005785,21.298875719163885,5,3,2,28,-7.9064358703095525,111,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACSTLSNN_BasicBeNTF2_designed_0000.pdb,11.81193733215332,16.545793533325195
den_ACSTQVKP,17.36676090908651,2,84.5963046811712,19.573361433151543,3,3,2,4,-9.37302259210112,113,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACSTQVKP_BasicBeNTF2_designed_0000.pdb,8.592962265014648,-24.455232620239258
den_ACUJGZYJ,24.904125688277247,2,86.1340068327422,18.368906183458815,3,3,2,4,-8.017643753412479,107,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACUJGZYJ_BasicBeNTF2_designed_0000.pdb,6.576736927032471,-42.097755432128906
den_ACUTLJZO,76.40928545400887,2,19.86864099011168,22.58348920885478,3,3,4,21,4.6041263309830835,117,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACUTLJZO_BasicBeNTF2_designed_0000.pdb,27.08151626586914,-20.596614837646484
den_ACVELFAL,56.13938742890102,1,33.86309141410611,23.595168878703138,5,3,4,57,7.7637665740552695,121,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACVELFAL_BasicBeNTF2_designed_0000.pdb,-11.689403533935547,28.225765228271484
den_ACYFTPVY,31.352368900677135,2,93.02064342162811,19.995731700552863,3,3,2,4,-8.773467911965955,111,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACYFTPVY_BasicBeNTF2_designed_0000.pdb,3.6446011066436768,-45.522098541259766
den_ACYNNXVA,73.51881904091714,1,17.138849244482042,26.054225103172143,5,2,4,56,4.137294421547214,121,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ACYNNXVA_BasicBeNTF2_designed_0000.pdb,-11.634261131286621,25.977310180664062
den_ADCUXAXN,56.00085585754731,1,34.11782150432277,23.350464572970175,5,2,3,33,-1.5689011097713088,117,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ADCUXAXN_BasicBeNTF2_designed_0000.pdb,12.800680160522461,43.16802978515625
den_ADKCOZYW,45.62019750711738,1,113.18501664601138,25.682715227520635,5,2,2,27,-9.115163893365612,111,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ADKCOZYW_BasicBeNTF2_designed_0000.pdb,10.816343307495117,16.3961124420166
den_ADKYHSQW,26.8122514434977,1,85.26814351124376,22.294710013862257,5,3,2,28,-8.106261200655638,121,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ADKYHSQW_BasicBeNTF2_designed_0000.pdb,-41.69504165649414,-23.85566520690918
den_ADMCRXBI,55.547199110806304,1,51.12056422160192,26.025023582013937,5,3,3,39,-0.8236954202329976,115,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ADMCRXBI_BasicBeNTF2_designed_0000.pdb,22.795106887817383,46.44908905029297
den_ADPMEIEC,51.487164464346876,2,116.11849551474218,21.8375064634725,3,1,2,2,-9.48960167135266,107,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ADPMEIEC_BasicBeNTF2_designed_0000.pdb,2.5687692165374756,-22.223125457763672
den_ADPVLWEU,43.30463650005075,2,106.19428668720079,21.60571294639819,3,2,2,3,-9.540743583654377,109,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ADPVLWEU_BasicBeNTF2_designed_0000.pdb,6.098426818847656,-22.287006378173828
den_ADRCWBEJ,59.94653231680728,1,33.84124661186727,23.957969436939997,5,3,3,38,1.2456771269124332,119,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ADRCWBEJ_BasicBeNTF2_designed_0000.pdb,16.03040885925293,43.85074234008789
den_ADRUBZBE,53.028203452520245,1,117.41192506926292,26.494117316329955,5,1,2,25,-9.767248316242526,113,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ADRUBZBE_BasicBeNTF2_designed_0000.pdb,-0.3851889967918396,3.867694854736328
den_ADTHZJJG,20.625774765186236,1,77.92204807376567,22.490556190932995,5,3,2,28,-8.047545448898521,113,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ADTHZJJG_BasicBeNTF2_designed_0000.pdb,-2.4111928939819336,48.63808059692383
den_ADTMPKET,65.6266907063012,1,24.528302367532103,20.11642014493417,5,3,3,39,1.2589908698352854,115,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ADTMPKET_BasicBeNTF2_designed_0000.pdb,12.11465835571289,28.552032470703125
den_ADVAXQFO,31.165088711002227,2,87.59707088669903,24.683806853905658,3,3,3,14,-4.885197161591982,117,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ADVAXQFO_BasicBeNTF2_designed_0000.pdb,27.390535354614258,-18.54278564453125
den_ADVKJNVX,34.72872967723612,1,100.65618932339044,24.395947560856314,5,3,2,28,-9.166029743287588,115,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ADVKJNVX_BasicBeNTF2_designed_0000.pdb,10.20721435546875,17.275394439697266
den_ADWBLEIH,27.279432314586245,2,78.0473656445571,21.233031159152965,3,3,3,14,-2.205679635724783,113,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ADWBLEIH_BasicBeNTF2_designed_0000.pdb,7.7123703956604,-25.538349151611328
den_ADXQMCFS,32.980812190825134,2,98.01515512967282,20.404007612048282,3,2,2,3,-9.324994699266872,111,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ADXQMCFS_BasicBeNTF2_designed_0000.pdb,12.871940612792969,-17.95591163635254
den_ADYJXAVU,76.59143975706954,2,13.411036945728151,18.11293339499343,5,3,3,50,0.08005627913466284,119,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ADYJXAVU_BasicBeNTF2_designed_0000.pdb,48.80546569824219,-5.900823593139648
den_ADYMHKXA,54.13091768984975,2,42.48484188670948,21.481242421824156,3,3,3,10,0.05520884210502075,115,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ADYMHKXA_BasicBeNTF2_designed_0000.pdb,17.406143188476562,-20.373714447021484
den_AEBRTKNP,52.88103496434819,2,117.19444072857344,22.780113453274105,3,1,2,1,-10.249033976332338,113,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AEBRTKNP_BasicBeNTF2_designed_0000.pdb,-23.555904388427734,-38.015811920166016
den_AECEXPPQ,27.991695661402247,2,84.32808458691204,23.801813296926436,5,3,2,32,-7.4917806064758015,115,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AECEXPPQ_BasicBeNTF2_designed_0000.pdb,6.659030914306641,-8.247396469116211
den_AEFZURRI,60.60680048518121,1,43.547493234621385,24.340887303841647,5,3,3,39,0.4206670852915213,119,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AEFZURRI_BasicBeNTF2_designed_0000.pdb,16.751312255859375,40.935646057128906
den_AEGDFGTI,61.016620523029914,2,29.02028100025041,23.215207638685758,3,2,4,15,6.321863531527155,121,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AEGDFGTI_BasicBeNTF2_designed_0000.pdb,30.70783042907715,-16.057104110717773
den_AEJSESBL,70.89288566796043,2,19.260757547103875,19.08065017137829,3,3,3,11,1.9788184279263898,115,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AEJSESBL_BasicBeNTF2_designed_0000.pdb,17.72291374206543,-19.299232482910156
den_AELWXNXQ,51.37874290207179,2,120.7375390947536,22.29607197831523,3,1,2,1,-11.014392906596692,109,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AELWXNXQ_BasicBeNTF2_designed_0000.pdb,1.2434684038162231,-22.623918533325195
den_AEMQCHBG,71.28576846415169,2,28.459131863736747,20.26262085196962,3,2,3,6,0.8521683861061451,115,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AEMQCHBG_BasicBeNTF2_designed_0000.pdb,4.351861000061035,-31.746347427368164
den_AEQDYBJM,62.57275788611646,1,33.898162483235275,23.71660402733347,5,2,3,34,0.33405809353007854,115,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AEQDYBJM_BasicBeNTF2_designed_0000.pdb,20.41223907470703,42.82366943359375
den_AERNONMT,42.77477440201952,2,109.99011201670616,25.03217485578092,5,2,2,31,-9.583039134398431,119,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AERNONMT_BasicBeNTF2_designed_0000.pdb,7.5242133140563965,-8.125652313232422
den_AETNJZXK,68.18752357505892,2,22.359277005421713,17.009396806745308,3,3,3,11,1.0074273065229544,120,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AETNJZXK_BasicBeNTF2_designed_0000.pdb,14.534892082214355,-33.128963470458984
den_AEUGJRGL,31.22959259269129,2,85.28347641278069,22.826521817184336,5,3,2,32,-7.509704610092017,119,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AEUGJRGL_BasicBeNTF2_designed_0000.pdb,12.981912612915039,-4.034278392791748
den_AFBCRXQG,59.0365491535502,2,35.438508050337006,20.62377837277039,3,3,3,10,-0.015786602604690003,111,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AFBCRXQG_BasicBeNTF2_designed_0000.pdb,14.237154006958008,-23.145530700683594
den_AFCKTSKR,31.24868435319209,1,95.40814166384436,24.461270498219424,5,2,2,27,-9.349706651086521,111,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AFCKTSKR_BasicBeNTF2_designed_0000.pdb,-2.365487575531006,-0.6111194491386414
den_AFGAHBCR,29.524876012187605,2,90.13318682593746,23.485426430311943,3,3,3,14,-4.250230206071631,119,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AFGAHBCR_BasicBeNTF2_designed_0000.pdb,25.893917083740234,-19.2572078704834
den_AFHDEBQT,70.84538082489767,1,33.08267078264131,23.47278952816779,5,3,3,40,1.5248790879307048,115,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/AFHDEBQT_BasicBeNTF2_designed_0000.pdb,17.83674430847168,41.695884704589844
